name_metrics,team,position_metrics,minutes_metrics,duels_total_api_metrics,duels_won_api_metrics,goals_total_api_metrics,shots_total_api_metrics,assists_total_api_metrics,dribbles_attempts_api_metrics,dribbles_success_api_metrics,passes_key_api_metrics,passes_total_api_metrics,passes_accuracy_perc_metrics,tackles_total_api_metrics,interceptions_total_api_metrics,dribbles_success_perc_metrics,name_clean,team_clean_metrics,duels_total_p90_metrics,duels_won_p90_metrics,goals_p90_metrics,shots_total_p90_metrics,assists_p90_metrics,dribbles_attempts_p90_metrics,dribbles_success_p90_metrics,passes_key_p90_metrics,passes_total_p90_metrics,tackles_p90_metrics,interceptions_p90_metrics,league_metrics,name_pca,position_pca,minutes_pca,duels_total_api_pca,duels_won_api_pca,goals_total_api_pca,shots_total_api_pca,assists_total_api_pca,dribbles_attempts_api_pca,dribbles_success_api_pca,passes_key_api_pca,passes_total_api_pca,passes_accuracy_perc_pca,tackles_total_api_pca,interceptions_total_api_pca,dribbles_success_perc_pca,team_clean_pca,duels_total_p90_pca,duels_won_p90_pca,goals_p90_pca,shots_total_p90_pca,assists_p90_pca,dribbles_attempts_p90_pca,dribbles_success_p90_pca,passes_key_p90_pca,passes_total_p90_pca,tackles_p90_pca,interceptions_p90_pca,team_AS Roma,team_Atalanta,team_Bologna,team_Cagliari,team_Empoli,team_Fiorentina,team_Frosinone,team_Genoa,team_Inter,team_Juventus,team_Lazio,team_Lecce,team_Monza,team_Napoli,team_Salernitana,team_Sassuolo,team_Torino,team_Udinese,team_Verona,league_pca,team_Le Havre,team_Lens,team_Lille,team_Lorient,team_Lyon,team_Marseille,team_Metz,team_Monaco,team_Montpellier,team_Nantes,team_Nice,team_Paris Saint Germain,team_Reims,team_Rennes,team_Stade Brestois 29,team_Strasbourg,team_Toulouse,team_Almeria,team_Athletic Club,team_Atletico Madrid,team_Barcelona,team_Cadiz,team_Celta Vigo,team_Getafe,team_Girona,team_Las Palmas,team_Mallorca,team_Osasuna,team_Rayo Vallecano,team_Real Madrid,team_Real Sociedad,team_Sevilla,team_Valencia,team_Villarreal,name.1,team_clean.1,league.1,position.1,Cluster,Role_Label,minutes.1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,name
Reinier,Frosinone,Midfielder,1065.0,115.0,48.0,2.0,10.0,2.0,17.0,9.0,16.0,384.0,79.3,21.0,10.0,52.94117647058824,reinier,frosinone,9.71830985915493,4.056338028169014,0.1690140845070422,0.8450704225352113,0.1690140845070422,1.4366197183098592,0.76056338028169,1.352112676056338,32.45070422535211,1.7746478873239435,0.8450704225352113,Serie A,Reinier,Midfielder,1065.0,115.0,48.0,2.0,10.0,2.0,17.0,9.0,16.0,384.0,79.3,21.0,10.0,52.94117647058824,frosinone,9.71830985915493,4.056338028169014,0.1690140845070422,0.8450704225352113,0.1690140845070422,1.4366197183098592,0.76056338028169,1.352112676056338,32.45070422535211,1.7746478873239435,0.8450704225352113,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matheus henrique,sassuolo,serie a,midfielder,0,Deep-lying Playmaker,0.7085755813953489,0.2980044866359811,0.6662068836956366,0.6739007485155342,0.4239781629444946,0.3170008576702841,0.5880356707948172,0.3768313726823995,0.1184217030837303,Reinier
R. Oudin,Lecce,Midfielder,1827.0,115.0,53.0,3.0,21.0,2.0,11.0,4.0,58.0,626.0,61.8,26.0,20.0,36.36363636363637,remi oudin,lecce,5.665024630541872,2.610837438423645,0.147783251231527,1.0344827586206895,0.0985221674876847,0.541871921182266,0.1970443349753694,2.8571428571428568,30.83743842364532,1.2807881773399017,0.9852216748768472,Serie A,R. Oudin,Midfielder,1827.0,115.0,53.0,3.0,21.0,2.0,11.0,4.0,58.0,626.0,61.8,26.0,20.0,36.36363636363637,lecce,5.665024630541872,2.610837438423645,0.147783251231527,1.0344827586206895,0.0985221674876847,0.541871921182266,0.1970443349753694,2.8571428571428568,30.83743842364532,1.2807881773399017,0.9852216748768472,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a. gomes,lille,ligue 1,midfielder,0,Deep-lying Playmaker,0.7376453488372092,0.3868718726253403,0.7857792438165982,0.6477172562693294,0.13144088766383,0.3536865337603312,0.4613244851134676,0.5779669842355644,0.4008362806840582,R. Oudin
R. Freuler,Bologna,Midfielder,2632.0,240.0,121.0,1.0,8.0,1.0,11.0,8.0,21.0,1867.0,90.5,78.0,36.0,72.72727272727273,remo freuler,bologna,8.206686930091186,4.137537993920973,0.0341945288753799,0.2735562310030395,0.0341945288753799,0.3761398176291793,0.2735562310030395,0.7180851063829786,63.84118541033435,2.6671732522796354,1.2310030395136775,Serie A,R. Freuler,Midfielder,2632.0,240.0,121.0,1.0,8.0,1.0,11.0,8.0,21.0,1867.0,90.5,78.0,36.0,72.72727272727273,bologna,8.206686930091186,4.137537993920973,0.0341945288753799,0.2735562310030395,0.0341945288753799,0.3761398176291793,0.2735562310030395,0.7180851063829786,63.84118541033435,2.6671732522796354,1.2310030395136775,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w. zaïre-emery,paris sg,ligue 1,midfielder,0,Deep-lying Playmaker,0.5119912790697674,0.3195850844342101,0.6684625610928062,0.7868372540000206,0.2251037402743714,0.7261402359962128,0.4667503010608283,0.5223906567007113,0.3186815577130899,R. Freuler
R. Gagliardini,Monza,Midfielder,2368.0,236.0,136.0,1.0,27.0,2.0,15.0,8.0,20.0,1468.0,90.0,61.0,31.0,53.333333333333336,roberto gagliardini,monza,8.969594594594595,5.168918918918919,0.0380067567567567,1.0261824324324325,0.0760135135135135,0.5701013513513514,0.304054054054054,0.7601351351351352,55.79391891891892,2.3184121621621623,1.1782094594594594,Serie A,R. Gagliardini,Midfielder,2368.0,236.0,136.0,1.0,27.0,2.0,15.0,8.0,20.0,1468.0,90.0,61.0,31.0,53.333333333333336,monza,8.969594594594595,5.168918918918919,0.0380067567567567,1.0261824324324325,0.0760135135135135,0.5701013513513514,0.304054054054054,0.7601351351351352,55.79391891891892,2.3184121621621623,1.1782094594594594,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a. deiola,cagliari,serie a,midfielder,0,Deep-lying Playmaker,0.3837209302325581,0.2988186247815773,0.57634429121497,0.7077993336429554,0.5939153022145081,0.2774123969243819,0.4544638500189224,0.3779807188130186,0.4926376356691969,R. Gagliardini
R. Pereyra,Udinese,Midfielder,1864.0,169.0,72.0,4.0,19.0,3.0,38.0,16.0,25.0,557.0,78.9,20.0,7.0,42.10526315789473,roberto pereyra,udinese,8.159871244635193,3.476394849785408,0.1931330472103004,0.917381974248927,0.1448497854077253,1.834763948497854,0.7725321888412017,1.2070815450643777,26.893776824034337,0.965665236051502,0.3379828326180257,Serie A,R. Pereyra,Midfielder,1864.0,169.0,72.0,4.0,19.0,3.0,38.0,16.0,25.0,557.0,78.9,20.0,7.0,42.10526315789473,udinese,8.159871244635193,3.476394849785408,0.1931330472103004,0.917381974248927,0.1448497854077253,1.834763948497854,0.7725321888412017,1.2070815450643777,26.893776824034337,0.965665236051502,0.3379828326180257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fabián ruiz,paris sg,ligue 1,midfielder,0,Deep-lying Playmaker,0.2329215116279069,0.3419317265402378,0.8682679952680036,0.0,0.4918001579364573,0.3590437737044271,0.4503318662061439,0.574761252122319,0.4541927797028546,R. Pereyra
Rodrigo Riquelme,Atletico Madrid,Midfielder,1523.0,193.0,86.0,3.0,29.0,5.0,60.0,22.0,29.0,578.0,74.4,30.0,9.0,36.66666666666666,rodrigo riquelme,atletico madrid,11.405121470781353,5.082074852265266,0.1772816808929743,1.7137229152987523,0.2954694681549573,3.545633617859488,1.300065659881812,1.7137229152987523,34.156270518713065,1.7728168089297438,0.5318450426789232,La Liga,Rodrigo Riquelme,Midfielder,1523.0,193.0,86.0,3.0,29.0,5.0,60.0,22.0,29.0,578.0,74.4,30.0,9.0,36.66666666666666,atletico madrid,11.405121470781353,5.082074852265266,0.1772816808929743,1.7137229152987523,0.2954694681549573,3.545633617859488,1.300065659881812,1.7137229152987523,34.156270518713065,1.7728168089297438,0.5318450426789232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,t. teuma,reims,ligue 1,midfielder,2,Final-Third Playmaker,0.570857558139535,0.4887876322996638,0.7699555577482085,0.6895693806583095,0.4717062823761307,0.5727570736761981,0.3596195836594817,0.3675767363817239,0.2741467600091339,Rodrigo Riquelme
R. Mandragora,Fiorentina,Midfielder,1583.0,174.0,87.0,3.0,24.0,3.0,10.0,6.0,14.0,722.0,79.6,26.0,9.0,60.0,rolando mandragora,fiorentina,9.89260897030954,4.946304485154769,0.1705622236260265,1.3644977890082122,0.1705622236260265,0.5685407454200885,0.341124447252053,0.7959570435881238,41.04864181933039,1.47820593809223,0.5116866708780796,Serie A,R. Mandragora,Midfielder,1583.0,174.0,87.0,3.0,24.0,3.0,10.0,6.0,14.0,722.0,79.6,26.0,9.0,60.0,fiorentina,9.89260897030954,4.946304485154769,0.1705622236260265,1.3644977890082122,0.1705622236260265,0.5685407454200885,0.341124447252053,0.7959570435881238,41.04864181933039,1.47820593809223,0.5116866708780796,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e. bove,roma,serie a,midfielder,0,Deep-lying Playmaker,0.4444040697674419,0.2856684274430603,0.6546704305529979,0.7025487075533836,0.4056647316464165,0.3275622138886171,0.6331954441042942,0.4559507276512776,0.410543558812903,R. Mandragora
R. Del Castillo,Stade Brestois 29,Midfielder,2521.0,433.0,201.0,8.0,33.0,8.0,152.0,75.0,89.0,1166.0,67.3,46.0,9.0,49.34210526315789,romain del castillo,brest,15.458151527171758,7.17572391907973,0.2856009520031733,1.1781039270130902,0.2856009520031733,5.426418088060294,2.67750892502975,3.177310591035304,41.62633875446252,1.6422054740182466,0.3213010710035699,Ligue 1,R. Del Castillo,Midfielder,2521.0,433.0,201.0,8.0,33.0,8.0,152.0,75.0,89.0,1166.0,67.3,46.0,9.0,49.34210526315789,brest,15.458151527171758,7.17572391907973,0.2856009520031733,1.1781039270130902,0.2856009520031733,5.426418088060294,2.67750892502975,3.177310591035304,41.62633875446252,1.6422054740182466,0.3213010710035699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v. atangana edoa,reims,ligue 1,midfielder,1,Positional Anchor,0.0,0.296912240647704,0.4751550710648196,0.8711226360416773,0.4202592996389676,0.4885384755225504,0.723983747502565,0.3765716067079142,0.4602886376421259,R. Del Castillo
R. Faivre,Lorient,Midfielder,1453.0,188.0,107.0,5.0,16.0,1.0,87.0,44.0,16.0,558.0,82.4,13.0,7.0,50.57471264367817,romain faivre,lorient,11.644872677219546,6.627666896077082,0.3097040605643496,0.9910529938059188,0.0619408121128699,5.388850653819683,2.725395732966277,0.9910529938059188,34.562973158981414,0.8052305574673091,0.4335856847900894,Ligue 1,R. Faivre,Midfielder,1453.0,188.0,107.0,5.0,16.0,1.0,87.0,44.0,16.0,558.0,82.4,13.0,7.0,50.57471264367817,lorient,11.644872677219546,6.627666896077082,0.3097040605643496,0.9910529938059188,0.0619408121128699,5.388850653819683,2.725395732966277,0.9910529938059188,34.562973158981414,0.8052305574673091,0.4335856847900894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m. thorsby,genoa,serie a,midfielder,1,Positional Anchor,0.2147529069767442,0.4576654419287775,0.5616093253981782,0.6843367537614429,0.4794756450927224,0.3911395980252356,0.5854318513926334,0.5772734537537562,0.2851117944397826,R. Faivre
Rubén Alcaraz,Cadiz,Midfielder,3141.0,465.0,225.0,3.0,35.0,1.0,21.0,10.0,22.0,1523.0,80.3,98.0,33.0,47.61904761904761,ruben alcaraz,cadiz,13.32378223495702,6.446991404011461,0.0859598853868194,1.002865329512894,0.0286532951289398,0.6017191977077364,0.2865329512893983,0.6303724928366762,43.63896848137536,2.808022922636104,0.9455587392550142,La Liga,Rubén Alcaraz,Midfielder,3141.0,465.0,225.0,3.0,35.0,1.0,21.0,10.0,22.0,1523.0,80.3,98.0,33.0,47.61904761904761,cadiz,13.32378223495702,6.446991404011461,0.0859598853868194,1.002865329512894,0.0286532951289398,0.6017191977077364,0.2865329512893983,0.6303724928366762,43.63896848137536,2.808022922636104,0.9455587392550142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,n. viola,cagliari,serie a,midfielder,2,Final-Third Playmaker,0.2347383720930232,0.8401700012352107,0.6710006360416301,0.7521086386622576,0.595222595877239,0.4515606749723189,0.4076760121307233,0.2136975611802365,0.4435254650127996,Rubén Alcaraz
Rubén García,Osasuna,Midfielder,1549.0,217.0,106.0,3.0,21.0,2.0,28.0,18.0,31.0,665.0,67.1,31.0,12.0,64.28571428571429,ruben garcia,osasuna,12.60813428018076,6.158812136862492,0.1743060038734667,1.2201420271142671,0.1162040025823111,1.6268560361523563,1.0458360232408004,1.801162040025823,38.637830858618464,1.801162040025823,0.697224015493867,La Liga,Rubén García,Midfielder,1549.0,217.0,106.0,3.0,21.0,2.0,28.0,18.0,31.0,665.0,67.1,31.0,12.0,64.28571428571429,osasuna,12.60813428018076,6.158812136862492,0.1743060038734667,1.2201420271142671,0.1162040025823111,1.6268560361523563,1.0458360232408004,1.801162040025823,38.637830858618464,1.801162040025823,0.697224015493867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,mathias pereira lage,brest,ligue 1,midfielder,2,Final-Third Playmaker,0.2281976744186046,0.7028740223939813,0.5679273177410776,0.8201903279482654,0.60574753220626,0.455706258077946,0.691818282690012,0.3964439384845702,0.6987895364139958,Rubén García
R. Loftus-Cheek,AC Milan,Midfielder,2081.0,269.0,146.0,6.0,26.0,1.0,50.0,30.0,25.0,717.0,84.4,28.0,9.0,60.0,ruben loftus-cheek,milan,11.633829889476212,6.314271984622778,0.2594906295050456,1.1244593945218646,0.0432484382508409,2.162421912542047,1.2974531475252282,1.0812109562710237,31.00913022585296,1.2109562710235464,0.3892359442575684,Serie A,R. Loftus-Cheek,Midfielder,2081.0,269.0,146.0,6.0,26.0,1.0,50.0,30.0,25.0,717.0,84.4,28.0,9.0,60.0,milan,11.633829889476212,6.314271984622778,0.2594906295050456,1.1244593945218646,0.0432484382508409,2.162421912542047,1.2974531475252282,1.0812109562710237,31.00913022585296,1.2109562710235464,0.3892359442575684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ramón terrats,villarreal,la liga,midfielder,0,Deep-lying Playmaker,0.082485465116279,0.3369094037507448,0.6921169192709856,0.6583815760545804,0.2473780489601305,0.3738717849510123,0.6012964262942875,0.6284053323046646,0.3972256458186826,R. Loftus-Cheek
,,,,,,,,,,,,,,,,,ruslan malinovskyi,,,,,,,,,,,,,,R. Malinovskyi,Midfielder,1231.0,190.0,83.0,2.0,31.0,1.0,23.0,10.0,11.0,690.0,79.7,34.0,4.0,43.47826086956522,genoa,13.89114541023558,6.068237205523964,0.1462225832656377,2.2664500406173844,0.0731112916328188,1.6815597075548334,0.7311129163281884,0.8042242079610074,50.446791226645,2.4857839155158405,0.2924451665312754,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m. gonalons,clermont foot,ligue 1,midfielder,0,Deep-lying Playmaker,0.2743459302325581,0.2366790722111649,0.6330619080546237,0.7892174737152885,0.4836585360875921,0.603468788324117,0.4835974427095361,0.3957676274861814,0.4908342719110302,R. Malinovskyi
R. Cabella,Lille,Midfielder,1467.0,227.0,120.0,2.0,27.0,2.0,45.0,21.0,32.0,828.0,0.0,54.0,5.0,46.66666666666666,rémy cabella,lille,13.926380368098158,7.361963190184049,0.1226993865030674,1.6564417177914113,0.1226993865030674,2.7607361963190185,1.2883435582822087,1.96319018404908,50.79754601226993,3.3128834355828225,0.3067484662576687,Ligue 1,R. Cabella,Midfielder,1467.0,227.0,120.0,2.0,27.0,2.0,45.0,21.0,32.0,828.0,0.0,54.0,5.0,46.66666666666666,lille,13.926380368098158,7.361963190184049,0.1226993865030674,1.6564417177914113,0.1226993865030674,2.7607361963190185,1.2883435582822087,1.96319018404908,50.79754601226993,3.3128834355828225,0.3067484662576687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a. grassi,empoli,serie a,midfielder,0,Deep-lying Playmaker,0.4912790697674419,0.2182653193602563,0.6358544003825317,0.7100969187027345,0.5109602177881812,0.3935476968429223,0.6832115123373383,0.4621372107395349,0.4835432911675382,R. Cabella
R. Marin,Empoli,Midfielder,1817.0,168.0,85.0,0.0,27.0,3.0,29.0,15.0,33.0,800.0,0.0,40.0,6.0,51.72413793103448,răzvan marin,empoli,8.321408915795267,4.210236653824986,0.0,1.337369290038525,0.1485965877820583,1.4364336818932306,0.7429829389102917,1.6345624656026416,39.62575674188222,1.9812878370941112,0.2971931755641167,Serie A,R. Marin,Midfielder,1817.0,168.0,85.0,0.0,27.0,3.0,29.0,15.0,33.0,800.0,0.0,40.0,6.0,51.72413793103448,empoli,8.321408915795267,4.210236653824986,0.0,1.337369290038525,0.1485965877820583,1.4364336818932306,0.7429829389102917,1.6345624656026416,39.62575674188222,1.9812878370941112,0.2971931755641167,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unai lópez,rayo vallecano,la liga,midfielder,0,Deep-lying Playmaker,0.5715843023255813,0.3762971501280825,0.6684879376341599,0.7370837640793237,0.3163868502261059,0.5236596289650205,0.309910383008209,0.3627703247926298,0.6293700726507406,R. Marin
S. Abdul Samed,Lens,Midfielder,1516.0,119.0,46.0,0.0,5.0,0.0,18.0,7.0,6.0,887.0,88.9,21.0,12.0,38.88888888888889,salis abdul samed,lens,7.064643799472295,2.7308707124010554,0.0,0.2968337730870712,0.0,1.0686015831134563,0.4155672823218997,0.3562005277044855,52.65831134564643,1.2467018469656992,0.712401055408971,Ligue 1,S. Abdul Samed,Midfielder,1516.0,119.0,46.0,0.0,5.0,0.0,18.0,7.0,6.0,887.0,88.9,21.0,12.0,38.88888888888889,lens,7.064643799472295,2.7308707124010554,0.0,0.2968337730870712,0.0,1.0686015831134563,0.4155672823218997,0.3562005277044855,52.65831134564643,1.2467018469656992,0.712401055408971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j. jankto,cagliari,serie a,midfielder,1,Positional Anchor,0.1188226744186046,0.5296569358814837,0.5146325186764824,0.730685648636227,0.3769786496354051,0.381926540769985,0.6495815601129336,0.5992560923317296,0.4521325413922782,S. Abdul Samed
Samú Costa,Mallorca,Midfielder,2304.0,381.0,213.0,1.0,16.0,1.0,20.0,12.0,13.0,1058.0,76.4,91.0,39.0,60.0,samu costa,mallorca,14.8828125,8.3203125,0.0390625,0.625,0.0390625,0.78125,0.46875,0.5078125,41.328125,3.5546875,1.5234375,La Liga,Samú Costa,Midfielder,2304.0,381.0,213.0,1.0,16.0,1.0,20.0,12.0,13.0,1058.0,76.4,91.0,39.0,60.0,mallorca,14.8828125,8.3203125,0.0390625,0.625,0.0390625,0.78125,0.46875,0.5078125,41.328125,3.5546875,1.5234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,l. modrić,real madrid,la liga,midfielder,2,Final-Third Playmaker,0.4117005813953489,0.6057598076086654,0.8617260379772699,0.333356028828622,0.0,0.6622603555879873,0.3029478848747488,0.4056846965775508,0.4254255000710132,Samú Costa
Samuel Lino,Atletico Madrid,Midfielder,2090.0,303.0,167.0,4.0,33.0,5.0,68.0,40.0,35.0,927.0,80.4,62.0,14.0,58.82352941176471,samuel lino,atletico madrid,13.047846889952153,7.1913875598086126,0.1722488038277512,1.4210526315789471,0.2153110047846889,2.92822966507177,1.7224880382775118,1.507177033492823,39.91866028708135,2.6698564593301435,0.6028708133971292,La Liga,Samuel Lino,Midfielder,2090.0,303.0,167.0,4.0,33.0,5.0,68.0,40.0,35.0,927.0,80.4,62.0,14.0,58.82352941176471,atletico madrid,13.047846889952153,7.1913875598086126,0.1722488038277512,1.4210526315789471,0.2153110047846889,2.92822966507177,1.7224880382775118,1.507177033492823,39.91866028708135,2.6698564593301435,0.6028708133971292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rubén garcía,osasuna,la liga,midfielder,2,Final-Third Playmaker,0.3619186046511628,0.4987833977900791,0.6994209514616381,0.634717049382165,0.4844717294533263,0.3316018554704149,0.3877412500011177,0.3372617922239529,0.3336064596126711,Samuel Lino
S. Moutoussamy,Nantes,Midfielder,1100.0,135.0,64.0,1.0,10.0,0.0,11.0,5.0,11.0,494.0,83.7,38.0,11.0,45.45454545454545,samuel moutoussamy,nantes,11.045454545454543,5.236363636363636,0.0818181818181818,0.8181818181818181,0.0,0.9,0.409090909090909,0.9,40.41818181818182,3.1090909090909093,0.9,Ligue 1,S. Moutoussamy,Midfielder,1100.0,135.0,64.0,1.0,10.0,0.0,11.0,5.0,11.0,494.0,83.7,38.0,11.0,45.45454545454545,nantes,11.045454545454543,5.236363636363636,0.0818181818181818,0.8181818181818181,0.0,0.9,0.409090909090909,0.9,40.41818181818182,3.1090909090909093,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ligue 1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dani rodríguez,mallorca,la liga,midfielder,1,Positional Anchor,0.7561773255813953,0.4853157505924157,0.5520502868085829,0.696477197001524,0.2453565203783662,0.3157224267410649,0.3801036755194901,0.3957459551004758,0.2799818014363964,S. Moutoussamy
S. Ricci,Torino,Midfielder,2400.0,202.0,105.0,1.0,18.0,2.0,27.0,9.0,26.0,1246.0,85.6,33.0,27.0,33.33333333333333,samuele ricci,torino,7.575,3.9375,0.0375,0.6749999999999999,0.075,1.0125,0.3374999999999999,0.975,46.725,1.2375,1.0125,Serie A,S. Ricci,Midfielder,2400.0,202.0,105.0,1.0,18.0,2.0,27.0,9.0,26.0,1246.0,85.6,33.0,27.0,33.33333333333333,torino,7.575,3.9375,0.0375,0.6749999999999999,0.075,1.0125,0.3374999999999999,0.975,46.725,1.2375,1.0125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j. gastien,clermont foot,ligue 1,midfielder,0,Deep-lying Playmaker,0.625,0.253817310529692,0.604069225696101,0.7406768828769038,0.1758113988679581,0.7873079815857179,0.4149500466594985,0.2783002007801851,0.4117395687742293,S. Ricci
S. Lovrić,Udinese,Midfielder,1990.0,162.0,73.0,1.0,32.0,3.0,31.0,17.0,43.0,621.0,0.0,25.0,20.0,54.83870967741935,sandi lovrić,udinese,7.326633165829146,3.301507537688442,0.0452261306532663,1.4472361809045229,0.135678391959799,1.4020100502512562,0.7688442211055276,1.944723618090452,28.08542713567839,1.1306532663316584,0.9045226130653268,Serie A,S. Lovrić,Midfielder,1990.0,162.0,73.0,1.0,32.0,3.0,31.0,17.0,43.0,621.0,0.0,25.0,20.0,54.83870967741935,udinese,7.326633165829146,3.301507537688442,0.0452261306532663,1.4472361809045229,0.135678391959799,1.4020100502512562,0.7688442211055276,1.944723618090452,28.08542713567839,1.1306532663316584,0.9045226130653268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Serie A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a. makoumbou,cagliari,serie a,midfielder,0,Deep-lying Playmaker,0.7834302325581395,0.1482802084098023,0.6303598740655686,0.7502046806584907,0.4915906635816832,0.3338776305116454,0.3741503100583388,0.4496447882465518,0.2739424157832676,S. Lovrić
Santi Comesaña,Villarreal,Midfielder,1656.0,221.0,117.0,2.0,13.0,0.0,32.0,21.0,12.0,856.0,86.6,44.0,22.0,65.625,santi comesana,villarreal,12.010869565217392,6.358695652173912,0.108695652173913,0.7065217391304348,0.0,1.7391304347826086,1.141304347826087,0.6521739130434783,46.52173913043478,2.391304347826087,1.1956521739130437,La Liga,Santi Comesaña,Midfielder,1656.0,221.0,117.0,2.0,13.0,0.0,32.0,21.0,12.0,856.0,86.6,44.0,22.0,65.625,villarreal,12.010869565217392,6.358695652173912,0.108695652173913,0.7065217391304348,0.0,1.7391304347826086,1.141304347826087,0.6521739130434783,46.52173913043478,2.391304347826087,1.1956521739130437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Liga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,a. fulgini,lens,ligue 1,midfielder,2,Final-Third Playmaker,0.299781976744186,0.6161765506280732,0.698328022578156,0.659778862337279,0.3174343316299558,0.3675748753181114,0.6019675247759015,0.137191292726539,0.6002494722455881,Santi Comesaña
